"","tagname","longitude","latitude","datecollected","yearcollected","monthcollected","daycollected","julianday","timeofday","receiver_group"
"662","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:01:09",2022,11,21,325,9.01916666666667,"RSTSNCA"
"663","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:06:56",2022,11,21,325,9.11555555555556,"RSTSNCA"
"664","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:14:59",2022,11,21,325,9.24972222222222,"RSTSNCA"
"665","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:16:58",2022,11,21,325,9.28277777777778,"RSTSNCA"
"666","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:27:11",2022,11,21,325,9.45305555555555,"RSTSNCA"
"667","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:28:51",2022,11,21,325,9.48083333333333,"RSTSNCA"
"668","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:55:22",2022,11,21,325,9.92277777777778,"RSTSNCA"
"669","A69-9001-17767",-76.4298,34.49297,"2022-11-21 09:56:56",2022,11,21,325,9.94888888888889,"RSTSNCA"
"670","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:01:58",2022,11,21,325,10.0327777777778,"RSTSNCA"
"671","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:04:52",2022,11,21,325,10.0811111111111,"RSTSNCA"
"672","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:09:58",2022,11,21,325,10.1661111111111,"RSTSNCA"
"673","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:13:51",2022,11,21,325,10.2308333333333,"RSTSNCA"
"674","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:27:19",2022,11,21,325,10.4552777777778,"RSTSNCA"
"675","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:29:27",2022,11,21,325,10.4908333333333,"RSTSNCA"
"676","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:39:56",2022,11,21,325,10.6655555555556,"RSTSNCA"
"677","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:41:05",2022,11,21,325,10.6847222222222,"RSTSNCA"
"678","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:42:19",2022,11,21,325,10.7052777777778,"RSTSNCA"
"679","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:43:42",2022,11,21,325,10.7283333333333,"RSTSNCA"
"680","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:47:37",2022,11,21,325,10.7936111111111,"RSTSNCA"
"681","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:49:01",2022,11,21,325,10.8169444444444,"RSTSNCA"
"682","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:50:45",2022,11,21,325,10.8458333333333,"RSTSNCA"
"683","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:53:07",2022,11,21,325,10.8852777777778,"RSTSNCA"
"684","A69-9001-17767",-76.4298,34.49297,"2022-11-21 10:57:01",2022,11,21,325,10.9502777777778,"RSTSNCA"
"685","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:00:06",2022,11,21,325,11.0016666666667,"RSTSNCA"
"686","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:03:57",2022,11,21,325,11.0658333333333,"RSTSNCA"
"687","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:13:48",2022,11,21,325,11.23,"RSTSNCA"
"688","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:15:18",2022,11,21,325,11.255,"RSTSNCA"
"689","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:22:22",2022,11,21,325,11.3727777777778,"RSTSNCA"
"690","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:24:05",2022,11,21,325,11.4013888888889,"RSTSNCA"
"691","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:27:59",2022,11,21,325,11.4663888888889,"RSTSNCA"
"692","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:33:22",2022,11,21,325,11.5561111111111,"RSTSNCA"
"693","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:34:30",2022,11,21,325,11.575,"RSTSNCA"
"694","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:37:02",2022,11,21,325,11.6172222222222,"RSTSNCA"
"695","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:43:41",2022,11,21,325,11.7280555555556,"RSTSNCA"
"696","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:54:17",2022,11,21,325,11.9047222222222,"RSTSNCA"
"697","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:56:51",2022,11,21,325,11.9475,"RSTSNCA"
"698","A69-9001-17767",-76.4298,34.49297,"2022-11-21 11:58:29",2022,11,21,325,11.9747222222222,"RSTSNCA"
"699","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:00:41",2022,11,21,325,12.0113888888889,"RSTSNCA"
"700","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:02:00",2022,11,21,325,12.0333333333333,"RSTSNCA"
"701","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:03:31",2022,11,21,325,12.0586111111111,"RSTSNCA"
"702","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:05:30",2022,11,21,325,12.0916666666667,"RSTSNCA"
"703","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:08:21",2022,11,21,325,12.1391666666667,"RSTSNCA"
"704","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:10:58",2022,11,21,325,12.1827777777778,"RSTSNCA"
"705","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:13:09",2022,11,21,325,12.2191666666667,"RSTSNCA"
"706","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:17:42",2022,11,21,325,12.295,"RSTSNCA"
"707","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:20:15",2022,11,21,325,12.3375,"RSTSNCA"
"708","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:22:17",2022,11,21,325,12.3713888888889,"RSTSNCA"
"709","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:25:15",2022,11,21,325,12.4208333333333,"RSTSNCA"
"710","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:28:06",2022,11,21,325,12.4683333333333,"RSTSNCA"
"711","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:32:53",2022,11,21,325,12.5480555555556,"RSTSNCA"
"712","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:34:07",2022,11,21,325,12.5686111111111,"RSTSNCA"
"713","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:35:28",2022,11,21,325,12.5911111111111,"RSTSNCA"
"714","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:37:07",2022,11,21,325,12.6186111111111,"RSTSNCA"
"715","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:39:20",2022,11,21,325,12.6555555555556,"RSTSNCA"
"716","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:44:29",2022,11,21,325,12.7413888888889,"RSTSNCA"
"717","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:45:44",2022,11,21,325,12.7622222222222,"RSTSNCA"
"718","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:47:10",2022,11,21,325,12.7861111111111,"RSTSNCA"
"719","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:48:56",2022,11,21,325,12.8155555555556,"RSTSNCA"
"720","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:51:22",2022,11,21,325,12.8561111111111,"RSTSNCA"
"721","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:55:36",2022,11,21,325,12.9266666666667,"RSTSNCA"
"722","A69-9001-17767",-76.4298,34.49297,"2022-11-21 12:57:28",2022,11,21,325,12.9577777777778,"RSTSNCA"
"723","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:00:05",2022,11,21,325,13.0013888888889,"RSTSNCA"
"724","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:02:16",2022,11,21,325,13.0377777777778,"RSTSNCA"
"725","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:03:31",2022,11,21,325,13.0586111111111,"RSTSNCA"
"726","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:04:57",2022,11,21,325,13.0825,"RSTSNCA"
"727","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:06:44",2022,11,21,325,13.1122222222222,"RSTSNCA"
"728","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:09:12",2022,11,21,325,13.1533333333333,"RSTSNCA"
"729","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:11:04",2022,11,21,325,13.1844444444444,"RSTSNCA"
"730","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:13:43",2022,11,21,325,13.2286111111111,"RSTSNCA"
"731","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:15:56",2022,11,21,325,13.2655555555556,"RSTSNCA"
"732","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:17:16",2022,11,21,325,13.2877777777778,"RSTSNCA"
"733","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:18:51",2022,11,21,325,13.3141666666667,"RSTSNCA"
"734","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:20:58",2022,11,21,325,13.3494444444444,"RSTSNCA"
"735","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:22:06",2022,11,21,325,13.3683333333333,"RSTSNCA"
"736","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:23:17",2022,11,21,325,13.3880555555556,"RSTSNCA"
"737","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:27:55",2022,11,21,325,13.4652777777778,"RSTSNCA"
"738","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:32:48",2022,11,21,325,13.5466666666667,"RSTSNCA"
"739","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:34:09",2022,11,21,325,13.5691666666667,"RSTSNCA"
"740","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:35:47",2022,11,21,325,13.5963888888889,"RSTSNCA"
"741","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:39:18",2022,11,21,325,13.655,"RSTSNCA"
"742","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:54:49",2022,11,21,325,13.9136111111111,"RSTSNCA"
"743","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:56:17",2022,11,21,325,13.9380555555556,"RSTSNCA"
"744","A69-9001-17767",-76.4298,34.49297,"2022-11-21 13:58:08",2022,11,21,325,13.9688888888889,"RSTSNCA"
"745","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:00:44",2022,11,21,325,14.0122222222222,"RSTSNCA"
"746","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:02:52",2022,11,21,325,14.0477777777778,"RSTSNCA"
"747","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:04:03",2022,11,21,325,14.0675,"RSTSNCA"
"748","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:05:19",2022,11,21,325,14.0886111111111,"RSTSNCA"
"749","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:06:47",2022,11,21,325,14.1130555555556,"RSTSNCA"
"750","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:08:38",2022,11,21,325,14.1438888888889,"RSTSNCA"
"751","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:11:14",2022,11,21,325,14.1872222222222,"RSTSNCA"
"752","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:13:22",2022,11,21,325,14.2227777777778,"RSTSNCA"
"753","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:14:33",2022,11,21,325,14.2425,"RSTSNCA"
"754","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:15:49",2022,11,21,325,14.2636111111111,"RSTSNCA"
"755","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:17:16",2022,11,21,325,14.2877777777778,"RSTSNCA"
"756","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:19:06",2022,11,21,325,14.3183333333333,"RSTSNCA"
"757","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:21:40",2022,11,21,325,14.3611111111111,"RSTSNCA"
"758","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:26:45",2022,11,21,325,14.4458333333333,"RSTSNCA"
"759","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:29:42",2022,11,21,325,14.495,"RSTSNCA"
"760","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:32:34",2022,11,21,325,14.5427777777778,"RSTSNCA"
"761","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:35:12",2022,11,21,325,14.5866666666667,"RSTSNCA"
"762","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:37:23",2022,11,21,325,14.6230555555556,"RSTSNCA"
"763","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:38:41",2022,11,21,325,14.6447222222222,"RSTSNCA"
"764","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:40:13",2022,11,21,325,14.6702777777778,"RSTSNCA"
"765","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:42:09",2022,11,21,325,14.7025,"RSTSNCA"
"766","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:44:58",2022,11,21,325,14.7494444444444,"RSTSNCA"
"767","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:47:31",2022,11,21,325,14.7919444444444,"RSTSNCA"
"768","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:49:30",2022,11,21,325,14.825,"RSTSNCA"
"769","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:52:24",2022,11,21,325,14.8733333333333,"RSTSNCA"
"770","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:55:08",2022,11,21,325,14.9188888888889,"RSTSNCA"
"771","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:57:29",2022,11,21,325,14.9580555555556,"RSTSNCA"
"772","A69-9001-17767",-76.4298,34.49297,"2022-11-21 14:59:08",2022,11,21,325,14.9855555555556,"RSTSNCA"
"773","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:01:20",2022,11,21,325,15.0222222222222,"RSTSNCA"
"774","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:02:40",2022,11,21,325,15.0444444444444,"RSTSNCA"
"775","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:04:13",2022,11,21,325,15.0702777777778,"RSTSNCA"
"776","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:06:15",2022,11,21,325,15.1041666666667,"RSTSNCA"
"777","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:09:14",2022,11,21,325,15.1538888888889,"RSTSNCA"
"778","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:12:07",2022,11,21,325,15.2019444444444,"RSTSNCA"
"779","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:17:06",2022,11,21,325,15.285,"RSTSNCA"
"780","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:18:36",2022,11,21,325,15.31,"RSTSNCA"
"781","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:20:30",2022,11,21,325,15.3416666666667,"RSTSNCA"
"782","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:23:14",2022,11,21,325,15.3872222222222,"RSTSNCA"
"783","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:25:37",2022,11,21,325,15.4269444444444,"RSTSNCA"
"784","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:27:17",2022,11,21,325,15.4547222222222,"RSTSNCA"
"785","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:29:31",2022,11,21,325,15.4919444444444,"RSTSNCA"
"786","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:30:55",2022,11,21,325,15.5152777777778,"RSTSNCA"
"787","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:32:39",2022,11,21,325,15.5441666666667,"RSTSNCA"
"788","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:36:38",2022,11,21,325,15.6105555555556,"RSTSNCA"
"789","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:40:03",2022,11,21,325,15.6675,"RSTSNCA"
"790","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:47:42",2022,11,21,325,15.795,"RSTSNCA"
"791","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:50:27",2022,11,21,325,15.8408333333333,"RSTSNCA"
"792","A69-9001-17767",-76.4298,34.49297,"2022-11-21 15:54:38",2022,11,21,325,15.9105555555556,"RSTSNCA"
"793","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:01:22",2022,11,21,325,16.0227777777778,"RSTSNCA"
"794","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:03:17",2022,11,21,325,16.0547222222222,"RSTSNCA"
"795","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:06:02",2022,11,21,325,16.1005555555556,"RSTSNCA"
"796","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:14:28",2022,11,21,325,16.2411111111111,"RSTSNCA"
"797","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:21:40",2022,11,21,325,16.3611111111111,"RSTSNCA"
"798","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:28:42",2022,11,21,325,16.4783333333333,"RSTSNCA"
"799","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:32:25",2022,11,21,325,16.5402777777778,"RSTSNCA"
"800","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:34:15",2022,11,21,325,16.5708333333333,"RSTSNCA"
"801","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:36:49",2022,11,21,325,16.6136111111111,"RSTSNCA"
"802","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:44:59",2022,11,21,325,16.7497222222222,"RSTSNCA"
"803","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:47:57",2022,11,21,325,16.7991666666667,"RSTSNCA"
"804","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:50:49",2022,11,21,325,16.8469444444444,"RSTSNCA"
"805","A69-9001-17767",-76.4298,34.49297,"2022-11-21 16:55:42",2022,11,21,325,16.9283333333333,"RSTSNCA"
"806","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:05:00",2022,11,21,325,17.0833333333333,"RSTSNCA"
"807","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:12:59",2022,11,21,325,17.2163888888889,"RSTSNCA"
"808","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:37:30",2022,11,21,325,17.625,"RSTSNCA"
"809","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:38:47",2022,11,21,325,17.6463888888889,"RSTSNCA"
"810","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:40:15",2022,11,21,325,17.6708333333333,"RSTSNCA"
"811","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:42:07",2022,11,21,325,17.7019444444444,"RSTSNCA"
"812","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:44:45",2022,11,21,325,17.7458333333333,"RSTSNCA"
"813","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:46:56",2022,11,21,325,17.7822222222222,"RSTSNCA"
"814","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:49:43",2022,11,21,325,17.8286111111111,"RSTSNCA"
"815","A69-9001-17767",-76.4298,34.49297,"2022-11-21 17:58:27",2022,11,21,325,17.9741666666667,"RSTSNCA"
"816","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:00:46",2022,11,21,325,18.0127777777778,"RSTSNCA"
"817","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:02:20",2022,11,21,325,18.0388888888889,"RSTSNCA"
"818","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:04:23",2022,11,21,325,18.0730555555556,"RSTSNCA"
"819","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:07:23",2022,11,21,325,18.1230555555556,"RSTSNCA"
"820","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:10:17",2022,11,21,325,18.1713888888889,"RSTSNCA"
"821","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:13:01",2022,11,21,325,18.2169444444444,"RSTSNCA"
"822","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:15:23",2022,11,21,325,18.2563888888889,"RSTSNCA"
"823","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:17:04",2022,11,21,325,18.2844444444444,"RSTSNCA"
"824","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:19:19",2022,11,21,325,18.3219444444444,"RSTSNCA"
"825","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:20:45",2022,11,21,325,18.3458333333333,"RSTSNCA"
"826","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:22:32",2022,11,21,325,18.3755555555556,"RSTSNCA"
"827","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:25:00",2022,11,21,325,18.4166666666667,"RSTSNCA"
"828","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:26:52",2022,11,21,325,18.4477777777778,"RSTSNCA"
"829","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:29:30",2022,11,21,325,18.4916666666667,"RSTSNCA"
"830","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:31:41",2022,11,21,325,18.5280555555556,"RSTSNCA"
"831","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:32:59",2022,11,21,325,18.5497222222222,"RSTSNCA"
"832","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:34:29",2022,11,21,325,18.5747222222222,"RSTSNCA"
"833","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:36:22",2022,11,21,325,18.6061111111111,"RSTSNCA"
"834","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:39:05",2022,11,21,325,18.6513888888889,"RSTSNCA"
"835","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:41:26",2022,11,21,325,18.6905555555556,"RSTSNCA"
"836","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:43:03",2022,11,21,325,18.7175,"RSTSNCA"
"837","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:45:12",2022,11,21,325,18.7533333333333,"RSTSNCA"
"838","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:46:26",2022,11,21,325,18.7738888888889,"RSTSNCA"
"839","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:47:50",2022,11,21,325,18.7972222222222,"RSTSNCA"
"840","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:49:32",2022,11,21,325,18.8255555555556,"RSTSNCA"
"841","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:51:52",2022,11,21,325,18.8644444444444,"RSTSNCA"
"842","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:53:25",2022,11,21,325,18.8902777777778,"RSTSNCA"
"843","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:55:27",2022,11,21,325,18.9241666666667,"RSTSNCA"
"844","A69-9001-17767",-76.4298,34.49297,"2022-11-21 18:58:24",2022,11,21,325,18.9733333333333,"RSTSNCA"
"845","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:03:52",2022,11,21,325,19.0644444444444,"RSTSNCA"
"846","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:06:00",2022,11,21,325,19.1,"RSTSNCA"
"847","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:07:12",2022,11,21,325,19.12,"RSTSNCA"
"848","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:08:31",2022,11,21,325,19.1419444444444,"RSTSNCA"
"849","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:10:03",2022,11,21,325,19.1675,"RSTSNCA"
"850","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:12:02",2022,11,21,325,19.2005555555556,"RSTSNCA"
"851","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:14:54",2022,11,21,325,19.2483333333333,"RSTSNCA"
"852","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:19:47",2022,11,21,325,19.3297222222222,"RSTSNCA"
"853","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:26:41",2022,11,21,325,19.4447222222222,"RSTSNCA"
"854","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:31:25",2022,11,21,325,19.5236111111111,"RSTSNCA"
"855","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:35:52",2022,11,21,325,19.5977777777778,"RSTSNCA"
"856","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:41:14",2022,11,21,325,19.6872222222222,"RSTSNCA"
"857","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:46:10",2022,11,21,325,19.7694444444444,"RSTSNCA"
"858","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:53:15",2022,11,21,325,19.8875,"RSTSNCA"
"859","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:55:51",2022,11,21,325,19.9308333333333,"RSTSNCA"
"860","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:57:59",2022,11,21,325,19.9663888888889,"RSTSNCA"
"861","A69-9001-17767",-76.4298,34.49297,"2022-11-21 19:59:10",2022,11,21,325,19.9861111111111,"RSTSNCA"
"862","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:01:53",2022,11,21,325,20.0313888888889,"RSTSNCA"
"863","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:03:42",2022,11,21,325,20.0616666666667,"RSTSNCA"
"864","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:06:14",2022,11,21,325,20.1038888888889,"RSTSNCA"
"865","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:11:10",2022,11,21,325,20.1861111111111,"RSTSNCA"
"866","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:13:56",2022,11,21,325,20.2322222222222,"RSTSNCA"
"867","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:16:23",2022,11,21,325,20.2730555555556,"RSTSNCA"
"868","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:18:13",2022,11,21,325,20.3036111111111,"RSTSNCA"
"869","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:20:47",2022,11,21,325,20.3463888888889,"RSTSNCA"
"870","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:22:51",2022,11,21,325,20.3808333333333,"RSTSNCA"
"871","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:25:54",2022,11,21,325,20.4316666666667,"RSTSNCA"
"872","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:28:55",2022,11,21,325,20.4819444444444,"RSTSNCA"
"873","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:34:40",2022,11,21,325,20.5777777777778,"RSTSNCA"
"874","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:37:13",2022,11,21,325,20.6202777777778,"RSTSNCA"
"875","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:47:11",2022,11,21,325,20.7863888888889,"RSTSNCA"
"876","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:50:59",2022,11,21,325,20.8497222222222,"RSTSNCA"
"877","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:52:15",2022,11,21,325,20.8708333333333,"RSTSNCA"
"878","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:55:32",2022,11,21,325,20.9255555555556,"RSTSNCA"
"879","A69-9001-17767",-76.4298,34.49297,"2022-11-21 20:58:07",2022,11,21,325,20.9686111111111,"RSTSNCA"
"880","A69-9001-17767",-76.4298,34.49297,"2022-11-21 21:06:19",2022,11,21,325,21.1052777777778,"RSTSNCA"
